#Channel A = UTC_IT
#Channel B = 1PPS OUT HROG
#Channel measurement setting = B-A
#TIC reference frequency = 10 MHz UTC(IT)
#MJD 53230A_meas
60375.02108962095 +1.84018911936313E-007
60375.02110119416 +1.83994497873813E-007
60375.02111276738 +1.84004263498813E-007
60375.021124340594 +1.84018911936313E-007
60375.021135913805 +1.84004263498813E-007
60375.021147487016 +1.84018911936313E-007
60375.021159060234 +1.83994497873813E-007
60375.02117065293 +1.83994497873813E-007
60375.0211821555 +1.83994497873813E-007
60375.0211936386 +1.84004263498813E-007
60375.021205211815 +1.84033560373813E-007
60375.02121678504 +1.84009146311313E-007
60375.02122835826 +1.84009146311313E-007
60375.02123993147 +1.83984732248813E-007
60375.02125150889 +1.84009146311313E-007
60375.021263086324 +1.84009146311313E-007
60375.02127465952 +1.83994497873813E-007
60375.02128623273 +1.83994497873813E-007
60375.02129781197 +1.83994497873813E-007
60375.0213093912 +1.84018911936313E-007
60375.02132096441 +1.84004263498813E-007
60375.02133254842 +1.83979849436313E-007
60375.021344132416 +1.84018911936313E-007
60375.02135570563 +1.84018911936313E-007
60375.02136728324 +1.84018911936313E-007
60375.02137886085 +1.84033560373813E-007
60375.02139043406 +1.83994497873813E-007
60375.02140200728 +1.84004263498813E-007
60375.0214135805 +1.84018911936313E-007
60375.021425153725 +1.84018911936313E-007
60375.02143672694 +1.83994497873813E-007
60375.02144830015 +1.83984732248813E-007
60375.02145996352 +1.84004263498813E-007
60375.02147153673 +1.84009146311313E-007
60375.02148310991 +1.83994497873813E-007
60375.021494683126 +1.84018911936313E-007
60375.021506166224 +1.84004263498813E-007
60375.02151773944 +1.84004263498813E-007
60375.02152931265 +1.84004263498813E-007
60375.02154088587 +1.84018911936313E-007
60375.021552462626 +1.84004263498813E-007
60375.02156403936 +1.84018911936313E-007
60375.021575612576 +1.84004263498813E-007
60375.02158719409 +1.83994497873813E-007
60375.021598775595 +1.84018911936313E-007
60375.021610348806 +1.83994497873813E-007
60375.021621922024 +1.84018911936313E-007
60375.02163349524 +1.83994497873813E-007
60375.02164506846 +1.83994497873813E-007
60375.02165664267 +1.84004263498813E-007
60375.0216682172 +1.84018911936313E-007
60375.021679790734 +1.84004263498813E-007
60375.021691363945 +1.84004263498813E-007
60375.021702937156 +1.83984732248813E-007
60375.021714600574 +1.83994497873813E-007
60375.02172617379 +1.84018911936313E-007
60375.0217376568 +1.84018911936313E-007
60375.021749230014 +1.84004263498813E-007
60375.02176080324 +1.84004263498813E-007
60375.021772376465 +1.83994497873813E-007
60375.02178394966 +1.84004263498813E-007
60375.02179552287 +1.84004263498813E-007
60375.0218070961 +1.84018911936313E-007
60375.02181866931 +1.83994497873813E-007
60375.02183024255 +1.84009146311313E-007
60375.0218419059 +1.83994497873813E-007
60375.0218534791 +1.84018911936313E-007
60375.02186505231 +1.84009146311313E-007
60375.02187662887 +1.84004263498813E-007
60375.02188820541 +1.83994497873813E-007
60375.02189977863 +1.84018911936313E-007
60375.02191126173 +1.84018911936313E-007
60375.02192293352 +1.83994497873813E-007
60375.021934425065 +1.84009146311313E-007
60375.021945998276 +1.84018911936313E-007
60375.02195757589 +1.84018911936313E-007
60375.0219691535 +1.84009146311313E-007
60375.021980730926 +1.83994497873813E-007
60375.02199230835 +1.83994497873813E-007
60375.022003881575 +1.84004263498813E-007
60375.022015454786 +1.84009146311313E-007
60375.022027028004 +1.83994497873813E-007
60375.02203860122 +1.83994497873813E-007
60375.02205017443 +1.83994497873813E-007
60375.022061747644 +1.84009146311313E-007
60375.02207332086 +1.83994497873813E-007
60375.02208489408 +1.83979849436313E-007
60375.0220964673 +1.83994497873813E-007
60375.02210804051 +1.84009146311313E-007
60375.02211961815 +1.84004263498813E-007
60375.0221311958 +1.84004263498813E-007
60375.02214278777 +1.84018911936313E-007
60375.02215437973 +1.84004263498813E-007
60375.02216595294 +1.84004263498813E-007
60375.02217752616 +1.83994497873813E-007
60375.02218909937 +1.84009146311313E-007
60375.0222006727 +1.84018911936313E-007
60375.02221224591 +1.83984732248813E-007
60375.022223819025 +1.84004263498813E-007
60375.02223539224 +1.84009146311313E-007
60375.022246965455 +1.83994497873813E-007
60375.022258538665 +1.83994497873813E-007
60375.02227011881 +1.84018911936313E-007
60375.02228169895 +1.84004263498813E-007
60375.022293272166 +1.84009146311313E-007
60375.022304845384 +1.84018911936313E-007
60375.0223164186 +1.84004263498813E-007
60375.02232800201 +1.84018911936313E-007
60375.02233958541 +1.84009146311313E-007
60375.02235115863 +1.84018911936313E-007
60375.02236273185 +1.83994497873813E-007
60375.02237430506 +1.84009146311313E-007
60375.02238587828 +1.84018911936313E-007
60375.02239745148 +1.84004263498813E-007
60375.02240902469 +1.83994497873813E-007
60375.02242059792 +1.84004263498813E-007
60375.02243217114 +1.84004263498813E-007
60375.02244375297 +1.84018911936313E-007
60375.02245533478 +1.84004263498813E-007
60375.022466908 +1.84018911936313E-007
60375.022478481216 +1.84004263498813E-007
60375.02249005443 +1.83994497873813E-007
60375.02250162764 +1.83994497873813E-007
60375.02251320086 +1.83994497873813E-007
60375.022524774075 +1.84009146311313E-007
60375.02253634727 +1.84004263498813E-007
60375.02254792049 +1.84018911936313E-007
60375.02255949372 +1.84009146311313E-007
60375.02257106693 +1.84018911936313E-007
60375.02258264015 +1.84018911936313E-007
60375.02259421337 +1.83994497873813E-007
60375.02260578659 +1.84004263498813E-007
60375.02261735979 +1.84004263498813E-007
60375.02262893302 +1.83994497873813E-007
60375.02264050623 +1.84009146311313E-007
60375.022652079446 +1.83994497873813E-007
60375.022663652664 +1.83994497873813E-007
60375.022675225875 +1.83979849436313E-007
60375.022686807075 +1.83979849436313E-007
60375.022698401255 +1.84009146311313E-007
60375.022709987425 +1.83979849436313E-007
60375.022721560636 +1.84009146311313E-007
60375.022733133854 +1.83994497873813E-007
60375.02274470707 +1.83994497873813E-007
60375.02275619769 +1.84018911936313E-007
60375.02276768832 +1.84004263498813E-007
60375.02277926153 +1.83994497873813E-007
60375.02279083475 +1.84018911936313E-007
60375.02280240797 +1.84004263498813E-007
60375.02281398118 +1.83994497873813E-007
60375.0228255544 +1.83994497873813E-007
60375.02283713696 +1.83994497873813E-007
60375.02284871951 +1.83994497873813E-007
60375.02286029272 +1.84004263498813E-007
60375.022871865935 +1.83994497873813E-007
60375.02288343916 +1.83994497873813E-007
60375.02289501237 +1.84018911936313E-007
60375.02290658558 +1.84018911936313E-007
60375.02291815879 +1.83994497873813E-007
60375.02292973202 +1.84018911936313E-007
60375.02294130523 +1.83979849436313E-007
60375.02295287845 +1.83994497873813E-007
60375.02296454189 +1.83994497873813E-007
60375.02297611958 +1.84004263498813E-007
60375.02298760706 +1.83994497873813E-007
60375.02299918028 +1.83994497873813E-007
60375.02301075349 +1.83994497873813E-007
60375.02302233118 +1.84004263498813E-007
60375.02303391068 +1.84018911936313E-007
60375.02304548569 +1.84004263498813E-007
60375.023057058905 +1.84018911936313E-007
60375.023068632116 +1.83994497873813E-007
60375.023080205334 +1.84018911936313E-007
60375.023091778545 +1.83994497873813E-007
60375.02310335175 +1.84009146311313E-007
60375.023114924974 +1.84018911936313E-007
60375.0231264982 +1.84009146311313E-007
60375.02313809195 +1.83994497873813E-007
60375.02314968774 +1.84018911936313E-007
60375.02316126298 +1.83994497873813E-007
60375.0231728362 +1.84018911936313E-007
60375.02318441408 +1.83994497873813E-007
60375.02319599197 +1.83994497873813E-007
60375.02320756519 +1.84004263498813E-007
60375.0232191384 +1.83994497873813E-007
60375.02323071161 +1.83984732248813E-007
60375.02324228483 +1.84009146311313E-007
60375.023253858046 +1.84004263498813E-007
60375.02326543126 +1.83994497873813E-007
60375.02327700448 +1.83994497873813E-007
60375.02328857769 +1.84004263498813E-007
60375.023300150904 +1.83994497873813E-007
60375.023311724115 +1.83994497873813E-007
60375.02332329734 +1.84018911936313E-007
60375.02333487056 +1.84018911936313E-007
60375.02334644378 +1.84004263498813E-007
60375.02335801699 +1.84009146311313E-007
60375.0233695902 +1.84004263498813E-007
60375.02338116342 +1.83994497873813E-007
60375.023392736635 +1.83984732248813E-007
60375.02340440414 +1.83994497873813E-007
60375.023415981545 +1.83994497873813E-007
60375.023427554755 +1.84018911936313E-007
60375.023439127974 +1.83994497873813E-007
60375.02345070125 +1.83994497873813E-007
60375.02346227446 +1.83994497873813E-007
60375.023473757494 +1.83994497873813E-007
60375.02348533062 +1.84004263498813E-007
60375.02349690384 +1.83994497873813E-007
60375.023508477156 +1.84004263498813E-007
60375.023520050396 +1.83994497873813E-007
60375.02353162361 +1.83994497873813E-007
60375.02354319657 +1.83994497873813E-007
60375.02355476979 +1.84009146311313E-007
60375.02356634769 +1.83994497873813E-007
60375.023577925356 +1.84004263498813E-007
60375.02358949857 +1.84009146311313E-007
60375.02360112767 +1.84009146311313E-007
60375.023612711375 +1.84004263498813E-007
60375.0236242392 +1.84004263498813E-007
60375.023635812424 +1.84004263498813E-007
60375.023647385635 +1.84004263498813E-007
60375.023658958846 +1.84004263498813E-007
60375.023670532064 +1.84018911936313E-007
60375.023682105275 +1.84009146311313E-007
60375.02369367849 +1.84018911936313E-007
60375.023705251704 +1.83994497873813E-007
60375.02371682492 +1.84004263498813E-007
60375.02372839816 +1.84004263498813E-007
60375.02373997138 +1.84009146311313E-007
60375.023751544584 +1.84018911936313E-007
60375.02376320821 +1.84018911936313E-007
60375.0237747814 +1.84004263498813E-007
60375.0237862642 +1.84004263498813E-007
60375.02379783743 +1.84018911936313E-007
60375.023809410646 +1.83994497873813E-007
60375.02382098387 +1.83994497873813E-007
60375.02383255708 +1.84004263498813E-007
60375.02384413032 +1.83984732248813E-007
60375.02385570353 +1.83994497873813E-007
60375.02386727673 +1.83994497873813E-007
60375.02387884994 +1.84009146311313E-007
60375.02389042315 +1.83984732248813E-007
60375.02390199638 +1.84004263498813E-007
60375.02391356959 +1.83994497873813E-007
60375.02392514251 +1.83994497873813E-007
60375.02393671573 +1.84009146311313E-007
60375.023948289236 +1.84004263498813E-007
60375.02395986245 +1.84018911936313E-007
60375.02397144026 +1.84004263498813E-007
60375.02398301807 +1.83994497873813E-007
60375.02399459129 +1.84004263498813E-007
60375.02400616448 +1.83994497873813E-007
60375.02401773769 +1.83994497873813E-007
60375.024029310924 +1.83994497873813E-007
60375.02404088415 +1.84004263498813E-007
60375.02405245736 +1.83979849436313E-007
60375.02406403386 +1.84009146311313E-007
60375.02407561037 +1.84009146311313E-007
60375.024087183585 +1.84004263498813E-007
60375.024098756796 +1.84009146311313E-007
60375.02411033001 +1.84009146311313E-007
60375.024121903225 +1.84004263498813E-007
60375.024133476436 +1.83994497873813E-007
60375.024145049654 +1.83994497873813E-007
60375.024156622865 +1.83994497873813E-007
60375.024168196076 +1.84009146311313E-007
60375.0241797693 +1.84018911936313E-007
60375.02419134252 +1.83994497873813E-007
60375.02420291574 +1.83994497873813E-007
60375.02421448866 +1.83994497873813E-007
60375.02422606187 +1.83994497873813E-007
60375.02423763538 +1.84018911936313E-007
60375.024249208596 +1.83994497873813E-007
60375.02426078181 +1.84004263498813E-007
60375.02427235502 +1.84004263498813E-007
60375.02428393259 +1.83994497873813E-007
60375.02429551016 +1.84009146311313E-007
60375.02430708337 +1.84018911936313E-007
60375.024318656586 +1.84004263498813E-007
60375.024330229804 +1.84004263498813E-007
60375.02434180301 +1.83994497873813E-007
60375.024353376226 +1.84004263498813E-007
60375.02436494945 +1.83979849436313E-007
60375.02437652266 +1.83994497873813E-007
60375.02438809587 +1.83984732248813E-007
60375.0243996691 +1.83994497873813E-007
60375.02441133243 +1.83994497873813E-007
60375.02442281923 +1.83994497873813E-007
60375.024434396146 +1.83994497873813E-007
60375.02444596936 +1.84004263498813E-007
60375.02445754627 +1.84018911936313E-007
60375.024469123186 +1.84018911936313E-007
60375.024480696324 +1.84004263498813E-007
60375.02449226955 +1.83994497873813E-007
60375.02450384284 +1.84004263498813E-007
60375.02451541606 +1.83994497873813E-007
60375.02452698928 +1.84004263498813E-007
60375.02453856249 +1.84009146311313E-007
60375.0245501357 +1.84018911936313E-007
60375.024561713086 +1.84009146311313E-007
60375.02457329048 +1.83984732248813E-007
60375.02458486371 +1.84004263498813E-007
60375.024596436924 +1.84009146311313E-007
60375.02460801014 +1.84004263498813E-007
60375.02461958336 +1.84004263498813E-007
60375.02463115657 +1.83994497873813E-007
60375.0246427298 +1.83994497873813E-007
60375.02465430301 +1.83984732248813E-007
60375.02466587622 +1.84018911936313E-007
60375.02467744943 +1.84004263498813E-007
60375.024689022655 +1.84009146311313E-007
60375.024700595866 +1.84004263498813E-007
60375.024712179555 +1.84004263498813E-007
60375.02472376358 +1.83994497873813E-007
60375.02473533711 +1.83994497873813E-007
60375.02474691473 +1.84033560373813E-007
60375.02475849235 +1.83994497873813E-007
60375.02477006556 +1.83994497873813E-007
60375.02478166945 +1.84009146311313E-007
60375.02479325325 +1.84018911936313E-007
60375.02480480638 +1.83994497873813E-007
60375.024816379606 +1.84009146311313E-007
60375.02482795282 +1.84009146311313E-007
60375.02483952604 +1.84018911936313E-007
60375.02485109925 +1.83994497873813E-007
60375.024862672464 +1.84018911936313E-007
60375.024874245675 +1.83994497873813E-007
60375.02488581889 +1.83994497873813E-007
60375.02489739211 +1.84018911936313E-007
60375.02490896532 +1.84004263498813E-007
60375.02492053854 +1.84004263498813E-007
60375.02493211178 +1.84004263498813E-007
60375.024943685 +1.84004263498813E-007
60375.024955258195 +1.84004263498813E-007
60375.024966831406 +1.84004263498813E-007
60375.02497840462 +1.83994497873813E-007
60375.024989977836 +1.84018911936313E-007
60375.025001551054 +1.84004263498813E-007
60375.02501312426 +1.84004263498813E-007
60375.025024697476 +1.84009146311313E-007
60375.0250362707 +1.84004263498813E-007
60375.02504784391 +1.84004263498813E-007
60375.025059507345 +1.84018911936313E-007
60375.025071080556 +1.83994497873813E-007
60375.02508265383 +1.84009146311313E-007
60375.02509422705 +1.84018911936313E-007
60375.02510570998 +1.84004263498813E-007
60375.02511737333 +1.84018911936313E-007
60375.025128860725 +1.84018911936313E-007
60375.02514043824 +1.84004263498813E-007
60375.025152011454 +1.84018911936313E-007
60375.025163584665 +1.83994497873813E-007
60375.025175176634 +1.84009146311313E-007
60375.0251867686 +1.84004263498813E-007
60375.02519834183 +1.84004263498813E-007
60375.02520991504 +1.84018911936313E-007
60375.025221488264 +1.84004263498813E-007
60375.025233061475 +1.84004263498813E-007
60375.025244634686 +1.84004263498813E-007
60375.0252562133 +1.83994497873813E-007
60375.025267791934 +1.84004263498813E-007
60375.025279455265 +1.84018911936313E-007
60375.025291028476 +1.84018911936313E-007
60375.02530251158 +1.83994497873813E-007
60375.02531408479 +1.84009146311313E-007
60375.025325658 +1.84004263498813E-007
60375.02533723121 +1.84018911936313E-007
60375.025348804425 +1.84018911936313E-007
60375.02536037765 +1.83994497873813E-007
60375.02537195087 +1.84009146311313E-007
60375.02538352409 +1.84004263498813E-007
60375.0253950973 +1.83994497873813E-007
60375.02540667052 +1.84018911936313E-007
60375.02541824375 +1.84009146311313E-007
60375.02542981697 +1.84004263498813E-007
60375.025441390164 +1.84018911936313E-007
60375.025452963375 +1.84009146311313E-007
60375.02546453659 +1.84004263498813E-007
60375.02547610982 +1.84009146311313E-007
60375.02548768303 +1.84018911936313E-007
60375.02549925624 +1.84009146311313E-007
60375.025510833395 +1.84009146311313E-007
60375.02552241375 +1.84004263498813E-007
60375.02553399015 +1.84009146311313E-007
60375.02554556337 +1.84018911936313E-007
60375.025557143126 +1.84009146311313E-007
60375.02556872288 +1.84004263498813E-007
60375.0255802961 +1.83994497873813E-007
60375.025591869315 +1.84018911936313E-007
60375.025603442526 +1.84004263498813E-007
60375.025615015744 +1.83979849436313E-007
60375.02562658896 +1.84009146311313E-007
60375.02563816217 +1.84004263498813E-007
60375.0256497354 +1.84004263498813E-007
60375.02566130861 +1.84009146311313E-007
60375.02567288182 +1.84009146311313E-007
60375.02568445504 +1.83994497873813E-007
60375.02569602826 +1.84004263498813E-007
60375.02570760147 +1.84009146311313E-007
60375.025719180994 +1.83994497873813E-007
60375.02573076052 +1.84004263498813E-007
60375.02574233373 +1.84033560373813E-007
60375.02575390694 +1.83994497873813E-007
60375.02576548015 +1.83994497873813E-007
60375.02577705338 +1.84004263498813E-007
60375.025788626604 +1.84009146311313E-007
60375.02580019981 +1.83979849436313E-007
60375.02581177301 +1.84018911936313E-007
60375.02582334624 +1.83994497873813E-007
60375.02583491945 +1.83994497873813E-007
60375.025846492674 +1.84004263498813E-007
60375.0258580659 +1.84004263498813E-007
60375.02586963911 +1.84004263498813E-007
60375.02588121232 +1.84009146311313E-007
60375.02589278552 +1.83994497873813E-007
60375.025904358736 +1.84018911936313E-007
60375.025915931954 +1.84004263498813E-007
60375.02592750517 +1.83994497873813E-007
60375.0259390784 +1.84018911936313E-007
60375.02595065161 +1.84018911936313E-007
60375.02596222483 +1.84033560373813E-007
60375.02597379804 +1.84004263498813E-007
60375.025985408516 +1.84004263498813E-007
60375.02599692892 +1.84009146311313E-007
60375.02600850213 +1.83994497873813E-007
60375.0260200753 +1.83984732248813E-007
60375.026031648595 +1.84018911936313E-007
60375.02604322182 +1.84009146311313E-007
60375.02605470481 +1.83994497873813E-007
60375.026066278035 +1.83994497873813E-007
60375.026077851246 +1.84004263498813E-007
60375.026089424464 +1.83994497873813E-007
60375.02610099768 +1.84004263498813E-007
60375.02611257091 +1.84009146311313E-007
60375.02612414411 +1.83994497873813E-007
60375.02613571732 +1.83994497873813E-007
60375.02614729054 +1.84009146311313E-007
60375.02615886375 +1.84018911936313E-007
60375.026170436744 +1.84009146311313E-007
60375.02618210019 +1.83994497873813E-007
60375.02619367364 +1.84033560373813E-007
60375.026205246846 +1.84018911936313E-007
60375.02621682007 +1.83994497873813E-007
60375.02622839329 +1.84018911936313E-007
60375.02623996648 +1.84018911936313E-007
60375.026251539704 +1.83994497873813E-007
60375.02626311293 +1.84018911936313E-007
60375.02627468605 +1.84018911936313E-007
60375.026286259264 +1.84004263498813E-007
60375.02629774234 +1.84018911936313E-007
60375.02630931556 +1.83994497873813E-007
60375.02632088877 +1.84009146311313E-007
60375.02633246199 +1.84004263498813E-007
60375.02634412532 +1.84033560373813E-007
60375.02635578871 +1.84004263498813E-007
60375.026367361876 +1.84018911936313E-007
60375.02637893528 +1.84018911936313E-007
60375.02639050879 +1.84018911936313E-007
60375.02640208214 +1.84004263498813E-007
60375.02641365536 +1.84009146311313E-007
60375.026425228556 +1.84004263498813E-007
60375.02643680177 +1.84018911936313E-007
60375.02644837498 +1.83994497873813E-007
60375.02645994819 +1.84018911936313E-007
60375.0264715214 +1.83994497873813E-007
60375.026483094625 +1.84004263498813E-007
60375.026494667836 +1.84004263498813E-007
60375.02650624103 +1.84018911936313E-007
60375.02651781427 +1.84004263498813E-007
60375.0265293875 +1.84018911936313E-007
60375.026540960695 +1.84033560373813E-007
60375.02655253392 +1.84018911936313E-007
60375.02656410713 +1.83994497873813E-007
60375.02657568034 +1.84004263498813E-007
60375.02658725356 +1.84018911936313E-007
60375.02659882678 +1.84033560373813E-007
60375.02661032833 +1.84009146311313E-007
60375.02662182988 +1.84004263498813E-007
60375.02663340309 +1.83994497873813E-007
60375.026644976315 +1.83994497873813E-007
60375.026656549526 +1.84004263498813E-007
60375.02666812274 +1.84009146311313E-007
60375.02667969595 +1.84004263498813E-007
60375.02669126917 +1.84018911936313E-007
60375.026702842384 +1.84018911936313E-007
60375.026714505715 +1.84018911936313E-007
60375.02672607894 +1.84028677561313E-007
60375.02673765227 +1.84018911936313E-007
60375.026749225595 +1.84018911936313E-007
60375.02676070857 +1.84009146311313E-007
60375.02677228168 +1.84009146311313E-007
60375.02678385489 +1.84018911936313E-007
60375.02679542811 +1.83994497873813E-007
60375.026807001326 +1.84004263498813E-007
60375.026818576414 +1.84028677561313E-007
60375.0268301515 +1.84018911936313E-007
60375.02684172471 +1.84018911936313E-007
60375.02685329793 +1.84018911936313E-007
60375.02686487115 +1.84004263498813E-007
60375.02687644436 +1.84018911936313E-007
60375.02688801757 +1.84018911936313E-007
60375.0268995908 +1.84004263498813E-007
60375.02691125423 +1.84033560373813E-007
60375.02692282745 +1.84018911936313E-007
60375.02693440059 +1.84018911936313E-007
60375.02694597379 +1.83994497873813E-007
60375.026957547016 +1.84009146311313E-007
60375.026969120234 +1.84009146311313E-007
60375.02698078356 +1.83994497873813E-007
60375.02699227275 +1.84004263498813E-007
60375.02700376643 +1.84018911936313E-007
60375.0270153441 +1.84018911936313E-007
60375.02702691732 +1.84009146311313E-007
60375.027038490545 +1.84018911936313E-007
60375.02705006376 +1.84004263498813E-007
60375.02706163699 +1.84004263498813E-007
60375.02707321021 +1.84018911936313E-007
60375.0270847834 +1.84018911936313E-007
60375.027096356614 +1.84004263498813E-007
60375.02710801997 +1.84004263498813E-007
60375.027119593185 +1.84018911936313E-007
60375.027131166484 +1.84004263498813E-007
60375.0271427397 +1.83994497873813E-007
60375.027154312804 +1.84009146311313E-007
60375.027165886015 +1.84004263498813E-007
60375.02717745934 +1.84009146311313E-007
60375.027189032575 +1.84018911936313E-007
60375.027200519085 +1.84018911936313E-007
60375.02721212014 +1.84004263498813E-007
60375.0272237364 +1.84009146311313E-007
60375.02723532836 +1.84009146311313E-007
60375.02724690156 +1.84018911936313E-007
60375.02725847477 +1.83994497873813E-007
60375.027270048 +1.84033560373813E-007
60375.0272816212 +1.84004263498813E-007
60375.02729319442 +1.84018911936313E-007
60375.027304767646 +1.84018911936313E-007
60375.027316340864 +1.84004263498813E-007
60375.02732791408 +1.84004263498813E-007
60375.02733948729 +1.84004263498813E-007
60375.02735106051 +1.83994497873813E-007
60375.027362633715 +1.83984732248813E-007
60375.027374206824 +1.83994497873813E-007
60375.02738578005 +1.84018911936313E-007
60375.02739744358 +1.84004263498813E-007
60375.02740901679 +1.84004263498813E-007
60375.027420590006 +1.84018911936313E-007
60375.02743216321 +1.83994497873813E-007
60375.02744373634 +1.83994497873813E-007
60375.027455309566 +1.84004263498813E-007
60375.02746679267 +1.84018911936313E-007
60375.02747836588 +1.83994497873813E-007
60375.0274899391 +1.83994497873813E-007
60375.02750151232 +1.84018911936313E-007
60375.02751308553 +1.84004263498813E-007
60375.02752465874 +1.84009146311313E-007
60375.02753623195 +1.83994497873813E-007
60375.02754784271 +1.84004263498813E-007
60375.02755945347 +1.84004263498813E-007
60375.027571026694 +1.83994497873813E-007
60375.02758259992 +1.83994497873813E-007
60375.02759417312 +1.84018911936313E-007
60375.02760574632 +1.83994497873813E-007
60375.027617319545 +1.84018911936313E-007
60375.02762889277 +1.84018911936313E-007
60375.02764046598 +1.84018911936313E-007
60375.02765203919 +1.83994497873813E-007
60375.02766361241 +1.83994497873813E-007
60375.02767518563 +1.84018911936313E-007
60375.02768675885 +1.84004263498813E-007
60375.02769833206 +1.84004263498813E-007
60375.02770990528 +1.83994497873813E-007
60375.02772147849 +1.84004263498813E-007
60375.0277330517 +1.84004263498813E-007
60375.027744624924 +1.83994497873813E-007
60375.027756198135 +1.84009146311313E-007
60375.02776777136 +1.84009146311313E-007
60375.02777934457 +1.84009146311313E-007
60375.02779091778 +1.83994497873813E-007
60375.02780249099 +1.84004263498813E-007
60375.027814064204 +1.84018911936313E-007
60375.02782563743 +1.84018911936313E-007
60375.02783721064 +1.84009146311313E-007
60375.02784878386 +1.84004263498813E-007
60375.027860357084 +1.83994497873813E-007
60375.0278719303 +1.84004263498813E-007
60375.02788350351 +1.84004263498813E-007
60375.027895076724 +1.84018911936313E-007
60375.027906649935 +1.83994497873813E-007
60375.02791822316 +1.84004263498813E-007
60375.02792979637 +1.83994497873813E-007
60375.02794136958 +1.84009146311313E-007
60375.02795294281 +1.84018911936313E-007
60375.02796451603 +1.84004263498813E-007
60375.027976089244 +1.84004263498813E-007
60375.02798766244 +1.83994497873813E-007
60375.027999235666 +1.83994497873813E-007
60375.02801080888 +1.83994497873813E-007
60375.02802238208 +1.83994497873813E-007
60375.0280339553 +1.84018911936313E-007
60375.02804552853 +1.83979849436313E-007
60375.02805710177 +1.84018911936313E-007
60375.02806867499 +1.83994497873813E-007
60375.02808033829 +1.84018911936313E-007
60375.0280919115 +1.84018911936313E-007
60375.02810348483 +1.84018911936313E-007
60375.02811505805 +1.84009146311313E-007
60375.02812654103 +1.83994497873813E-007
60375.02813811425 +1.84018911936313E-007
60375.02814968747 +1.83994497873813E-007
60375.02816126068 +1.83979849436313E-007
60375.02817283389 +1.84009146311313E-007
60375.0281844071 +1.84004263498813E-007
60375.028195980325 +1.83994497873813E-007
60375.028207553536 +1.84009146311313E-007
60375.028219126754 +1.84009146311313E-007
60375.02823069997 +1.84004263498813E-007
60375.02824227318 +1.84009146311313E-007
60375.02825384641 +1.84009146311313E-007
60375.02826541962 +1.83994497873813E-007
60375.02827699283 +1.84004263498813E-007
60375.02828856603 +1.84018911936313E-007
60375.02830013926 +1.83994497873813E-007
60375.028311712485 +1.84018911936313E-007
60375.0283232857 +1.84018911936313E-007
60375.028334858915 +1.83994497873813E-007
60375.02834643213 +1.84018911936313E-007
60375.02835800535 +1.84004263498813E-007
60375.02836957856 +1.84004263498813E-007
60375.02838115177 +1.84004263498813E-007
60375.028392725 +1.84009146311313E-007
60375.02840429822 +1.84009146311313E-007
60375.02841587142 +1.83994497873813E-007
60375.02842744463 +1.84004263498813E-007
60375.02843901784 +1.83994497873813E-007
60375.02845059106 +1.83994497873813E-007
60375.02846216429 +1.84009146311313E-007
60375.028473737504 +1.83994497873813E-007
60375.028485310715 +1.83994497873813E-007
60375.02849688394 +1.83994497873813E-007
60375.02850845715 +1.83994497873813E-007
60375.02852003036 +1.83994497873813E-007
60375.02853160357 +1.83994497873813E-007
60375.028543176784 +1.83984732248813E-007
60375.028554749995 +1.84009146311313E-007
60375.02856632321 +1.83994497873813E-007
60375.028577896446 +1.83994497873813E-007
60375.02858946964 +1.83994497873813E-007
60375.02860104285 +1.83994497873813E-007
60375.02861261608 +1.83994497873813E-007
60375.02862419361 +1.84004263498813E-007
60375.028635771145 +1.83979849436313E-007
60375.028647344356 +1.84009146311313E-007
60375.02865891758 +1.83994497873813E-007
60375.02867049079 +1.83994497873813E-007
60375.028682064 +1.83994497873813E-007
60375.02869363723 +1.83994497873813E-007
60375.02870521044 +1.83994497873813E-007
60375.02871678364 +1.83994497873813E-007
60375.02872835686 +1.84004263498813E-007
60375.02873993009 +1.84004263498813E-007
60375.028751503305 +1.84009146311313E-007
60375.028763166745 +1.84009146311313E-007
60375.028774739956 +1.83994497873813E-007
60375.02878631315 +1.84009146311313E-007
60375.02879789313 +1.84004263498813E-007
60375.0288093829 +1.84009146311313E-007
60375.02882095611 +1.83994497873813E-007
60375.02883252933 +1.84004263498813E-007
60375.02884410255 +1.84018911936313E-007
60375.02885567577 +1.84009146311313E-007
60375.028867248984 +1.84009146311313E-007
60375.028878822195 +1.84018911936313E-007
60375.028890395406 +1.84004263498813E-007
60375.02890196862 +1.83994497873813E-007
60375.02891354184 +1.84009146311313E-007
60375.02892511505 +1.83994497873813E-007
60375.028936688264 +1.83994497873813E-007
60375.02894826148 +1.84018911936313E-007
60375.0289598347 +1.84004263498813E-007
60375.028971407926 +1.84009146311313E-007
60375.028983071345 +1.84018911936313E-007
60375.02899464455 +1.84004263498813E-007
60375.02900621768 +1.84004263498813E-007
60375.02901779089 +1.84018911936313E-007
60375.029029364116 +1.84018911936313E-007
60375.02904093733 +1.84018911936313E-007
60375.02905242042 +1.84009146311313E-007
60375.02906399363 +1.84009146311313E-007
60375.02907565706 +1.84004263498813E-007
60375.02908723029 +1.84018911936313E-007
60375.02909871329 +1.84018911936313E-007
60375.0291102865 +1.83994497873813E-007
60375.02912185971 +1.83994497873813E-007
60375.02913343294 +1.84018911936313E-007
