#Channel A = UTC_IT
#Channel B = 1PPS OUT HROG
#Channel measurement setting = B-A
#TIC reference frequency = 10 MHz UTC(IT)
#MJD 53230A_meas
60374.05834419149 +1.83833365061313E-007
60374.05835576926 +1.83833365061313E-007
60374.05836734247 +1.83848013498813E-007
60374.05837891569 +1.83818716623813E-007
60374.05839048889 +1.83818716623813E-007
60374.05840206211 +1.83848013498813E-007
60374.058413635335 +1.83833365061313E-007
60374.058425208554 +1.83833365061313E-007
60374.058436781765 +1.83848013498813E-007
60374.05844835498 +1.83833365061313E-007
60374.0584599282 +1.83833365061313E-007
60374.05847150607 +1.83818716623813E-007
60374.058483083936 +1.83818716623813E-007
60374.05849465715 +1.83833365061313E-007
60374.05850623036 +1.83818716623813E-007
60374.05851780358 +1.83833365061313E-007
60374.058529376794 +1.83818716623813E-007
60374.05854095002 +1.83833365061313E-007
60374.05855252323 +1.83833365061313E-007
60374.05856409644 +1.83833365061313E-007
60374.05857566966 +1.83833365061313E-007
60374.05858724288 +1.83804068186313E-007
60374.058598816104 +1.83818716623813E-007
60374.058610389315 +1.83848013498813E-007
60374.05862196252 +1.83833365061313E-007
60374.05863353574 +1.83818716623813E-007
60374.058645108984 +1.83818716623813E-007
60374.0586566822 +1.83818716623813E-007
60374.058668255384 +1.83818716623813E-007
60374.05867982861 +1.83833365061313E-007
60374.05869141377 +1.83818716623813E-007
60374.058702990966 +1.83833365061313E-007
60374.058714556246 +1.83804068186313E-007
60374.05872612947 +1.83848013498813E-007
60374.05873770268 +1.83818716623813E-007
60374.05874927591 +1.83804068186313E-007
60374.05876084912 +1.83804068186313E-007
60374.05877242233 +1.83833365061313E-007
60374.05878399554 +1.83818716623813E-007
60374.0587955717 +1.83833365061313E-007
60374.058807148154 +1.83833365061313E-007
60374.058818721685 +1.83843130686313E-007
60374.0588302949 +1.83843130686313E-007
60374.05884186812 +1.83818716623813E-007
60374.05885353146 +1.83818716623813E-007
60374.058865114675 +1.83833365061313E-007
60374.0588766017 +1.83833365061313E-007
60374.05888816884 +1.83833365061313E-007
60374.05889974206 +1.83828482248813E-007
60374.05891131527 +1.83833365061313E-007
60374.058922888486 +1.83818716623813E-007
60374.058934461704 +1.83833365061313E-007
60374.058946034915 +1.83818716623813E-007
60374.05895760814 +1.83833365061313E-007
60374.05896918135 +1.83833365061313E-007
60374.05898075456 +1.83833365061313E-007
60374.05899232777 +1.83848013498813E-007
60374.059003904535 +1.83818716623813E-007
60374.05901548128 +1.83828482248813E-007
60374.05902705451 +1.83818716623813E-007
60374.05903862773 +1.83833365061313E-007
60374.05905020443 +1.83833365061313E-007
60374.059061781125 +1.83828482248813E-007
60374.05907335435 +1.83833365061313E-007
60374.059084927554 +1.83833365061313E-007
60374.05909650077 +1.83833365061313E-007
60374.05910807398 +1.83848013498813E-007
60374.059119647194 +1.83848013498813E-007
60374.05913122041 +1.83818716623813E-007
60374.05914279364 +1.83833365061313E-007
60374.05915437186 +1.83818716623813E-007
60374.05916595008 +1.83833365061313E-007
60374.059177523304 +1.83833365061313E-007
60374.05918909652 +1.83848013498813E-007
60374.059200671996 +1.83833365061313E-007
60374.05921224748 +1.83818716623813E-007
60374.0592238207 +1.83818716623813E-007
60374.05923539713 +1.83818716623813E-007
60374.05924688764 +1.83833365061313E-007
60374.05925837498 +1.83833365061313E-007
60374.05927003841 +1.83848013498813E-007
60374.059281611626 +1.83833365061313E-007
60374.05929327487 +1.83818716623813E-007
60374.059304757975 +1.83848013498813E-007
60374.059316331295 +1.83833365061313E-007
60374.05932799452 +1.83848013498813E-007
60374.05933956784 +1.83848013498813E-007
60374.05935114131 +1.83833365061313E-007
60374.05936271472 +1.83833365061313E-007
60374.05937428797 +1.83818716623813E-007
60374.0593858612 +1.83833365061313E-007
60374.05939734928 +1.83833365061313E-007
60374.05940883735 +1.83843130686313E-007
60374.059420410566 +1.83833365061313E-007
60374.059431983784 +1.83833365061313E-007
60374.05944364694 +1.83843130686313E-007
60374.05945512999 +1.83818716623813E-007
60374.05946679355 +1.83833365061313E-007
60374.05947836677 +1.83818716623813E-007
60374.05949003024 +1.83833365061313E-007
60374.05950160355 +1.83833365061313E-007
60374.059513177024 +1.83804068186313E-007
60374.05952475032 +1.83804068186313E-007
60374.059536323555 +1.83818716623813E-007
60374.05954789677 +1.83818716623813E-007
60374.05955946999 +1.83833365061313E-007
60374.0595710432 +1.83804068186313E-007
60374.05958261642 +1.83804068186313E-007
60374.05959418964 +1.83833365061313E-007
60374.05960576286 +1.83818716623813E-007
60374.05961733607 +1.83833365061313E-007
60374.05962890931 +1.83833365061313E-007
60374.05964048252 +1.83818716623813E-007
60374.059652059455 +1.83818716623813E-007
60374.05966363642 +1.83818716623813E-007
60374.05967520963 +1.83804068186313E-007
60374.05968678284 +1.83833365061313E-007
60374.05969835605 +1.83833365061313E-007
60374.05970992928 +1.83818716623813E-007
60374.05972150249 +1.83833365061313E-007
60374.0597330757 +1.83818716623813E-007
60374.05974464892 +1.83818716623813E-007
60374.05975622214 +1.83848013498813E-007
60374.059767795356 +1.83833365061313E-007
60374.05977936856 +1.83833365061313E-007
60374.05979094177 +1.83833365061313E-007
60374.059802514996 +1.83818716623813E-007
60374.059814088214 +1.83818716623813E-007
60374.05982566143 +1.83818716623813E-007
60374.059837238616 +1.83818716623813E-007
60374.05984881612 +1.83828482248813E-007
60374.05986038965 +1.83818716623813E-007
60374.05987196286 +1.83833365061313E-007
60374.05988353608 +1.83833365061313E-007
60374.0598951093 +1.83818716623813E-007
60374.059906682516 +1.83818716623813E-007
60374.05991825572 +1.83833365061313E-007
60374.05992983398 +1.83833365061313E-007
60374.05994141221 +1.83818716623813E-007
60374.0599529854 +1.83833365061313E-007
60374.05996455862 +1.83848013498813E-007
60374.05997613183 +1.83848013498813E-007
60374.059987618995 +1.83833365061313E-007
60374.059999196266 +1.83857779123813E-007
60374.060010769535 +1.83833365061313E-007
60374.06002243285 +1.83818716623813E-007
60374.06003400611 +1.83833365061313E-007
60374.06004557943 +1.83833365061313E-007
60374.06005715301 +1.83833365061313E-007
60374.06006872639 +1.83833365061313E-007
60374.06008029949 +1.83818716623813E-007
60374.06009187271 +1.83818716623813E-007
60374.06010344593 +1.83843130686313E-007
60374.060115019136 +1.83833365061313E-007
60374.06012659236 +1.83833365061313E-007
60374.06013816558 +1.83818716623813E-007
60374.0601497388 +1.83818716623813E-007
60374.06016131201 +1.83818716623813E-007
60374.06017288522 +1.83833365061313E-007
60374.06018445843 +1.83828482248813E-007
60374.06019603164 +1.83833365061313E-007
60374.06020760487 +1.83833365061313E-007
60374.06021918316 +1.83818716623813E-007
60374.06023076026 +1.83818716623813E-007
60374.06024233227 +1.83833365061313E-007
60374.06025390547 +1.83818716623813E-007
60374.060265478685 +1.83818716623813E-007
60374.060277051896 +1.83833365061313E-007
60374.060288625114 +1.83833365061313E-007
60374.060300198325 +1.83804068186313E-007
60374.06031177155 +1.83818716623813E-007
60374.06032334943 +1.83833365061313E-007
60374.0603349265 +1.83818716623813E-007
60374.060346498896 +1.83833365061313E-007
60374.0603580721 +1.83818716623813E-007
60374.06036964532 +1.83833365061313E-007
60374.06038121853 +1.83818716623813E-007
60374.06039279174 +1.83833365061313E-007
60374.06040436499 +1.83848013498813E-007
60374.0604159382 +1.83818716623813E-007
60374.06042751139 +1.83804068186313E-007
60374.0604390846 +1.83804068186313E-007
60374.06045065781 +1.83818716623813E-007
60374.06046223103 +1.83818716623813E-007
60374.060473807534 +1.83833365061313E-007
60374.06048538648 +1.83818716623813E-007
60374.06049696214 +1.83818716623813E-007
60374.06050853536 +1.83818716623813E-007
60374.06052010858 +1.83818716623813E-007
60374.0605316818 +1.83833365061313E-007
60374.06054325501 +1.83818716623813E-007
60374.060554828226 +1.83818716623813E-007
60374.06056640144 +1.83818716623813E-007
60374.060577974655 +1.83818716623813E-007
60374.060589547866 +1.83808950998813E-007
60374.060601121084 +1.83804068186313E-007
60374.0606126943 +1.83818716623813E-007
60374.06062426751 +1.83818716623813E-007
60374.06063584432 +1.83828482248813E-007
60374.06064742111 +1.83833365061313E-007
60374.06065899432 +1.83818716623813E-007
60374.0606705698 +1.83818716623813E-007
60374.06068214528 +1.83818716623813E-007
60374.06069371851 +1.83794302561313E-007
60374.06070529173 +1.83818716623813E-007
60374.060716864944 +1.83843130686313E-007
60374.06072843816 +1.83833365061313E-007
60374.06074001138 +1.83818716623813E-007
60374.06075158459 +1.83818716623813E-007
60374.06076316077 +1.83833365061313E-007
60374.06077473695 +1.83848013498813E-007
60374.060786310176 +1.83818716623813E-007
60374.06079788339 +1.83833365061313E-007
60374.0608094566 +1.83818716623813E-007
60374.06082102981 +1.83833365061313E-007
60374.060832603034 +1.83833365061313E-007
60374.060844176245 +1.83828482248813E-007
60374.060855749456 +1.83804068186313E-007
60374.060867322674 +1.83833365061313E-007
60374.060878895885 +1.83804068186313E-007
60374.0608904691 +1.83804068186313E-007
60374.06090204232 +1.83833365061313E-007
60374.06091361554 +1.83818716623813E-007
60374.06092519295 +1.83828482248813E-007
60374.06093677036 +1.83818716623813E-007
60374.06094834358 +1.83833365061313E-007
60374.06095991678 +1.83833365061313E-007
60374.06097149295 +1.83808950998813E-007
60374.06098306914 +1.83833365061313E-007
60374.060994642365 +1.83833365061313E-007
60374.06100621558 +1.83857779123813E-007
60374.0610177888 +1.83833365061313E-007
60374.061029362005 +1.83818716623813E-007
60374.061040935216 +1.83818716623813E-007
60374.06105251126 +1.83818716623813E-007
60374.06106408761 +1.83818716623813E-007
60374.06107566116 +1.83818716623813E-007
60374.06108723437 +1.83818716623813E-007
60374.06109880758 +1.83818716623813E-007
60374.06111038079 +1.83818716623813E-007
60374.061121954 +1.83818716623813E-007
60374.061133527226 +1.83833365061313E-007
60374.06114510044 +1.83833365061313E-007
60374.06115667366 +1.83804068186313E-007
60374.061168250766 +1.83818716623813E-007
60374.06117982781 +1.83848013498813E-007
60374.06119140126 +1.83818716623813E-007
60374.061202974786 +1.83833365061313E-007
60374.061214548026 +1.83818716623813E-007
60374.06122612123 +1.83818716623813E-007
60374.061237694434 +1.83818716623813E-007
60374.06124926766 +1.83818716623813E-007
60374.06126084086 +1.83818716623813E-007
60374.06127241408 +1.83833365061313E-007
60374.06128398731 +1.83833365061313E-007
60374.061295563966 +1.83818716623813E-007
60374.0613071408 +1.83818716623813E-007
60374.06131871414 +1.83828482248813E-007
60374.061330201424 +1.83804068186313E-007
60374.061341688735 +1.83833365061313E-007
60374.06135326196 +1.83818716623813E-007
60374.06136483517 +1.83818716623813E-007
60374.06137640838 +1.83833365061313E-007
60374.06138807177 +1.83833365061313E-007
60374.06139964494 +1.83804068186313E-007
60374.061411224364 +1.83818716623813E-007
60374.06142271367 +1.83848013498813E-007
60374.0614343771 +1.83818716623813E-007
60374.06144595033 +1.83818716623813E-007
60374.06145752349 +1.83818716623813E-007
60374.0614690967 +1.83818716623813E-007
60374.061480669974 +1.83818716623813E-007
60374.0614922432 +1.83843130686313E-007
60374.06150372619 +1.83804068186313E-007
60374.0615152994 +1.83818716623813E-007
60374.06152687261 +1.83828482248813E-007
60374.061538445836 +1.83804068186313E-007
60374.06155001905 +1.83818716623813E-007
60374.06156159226 +1.83818716623813E-007
60374.06157316548 +1.83818716623813E-007
60374.06158491899 +1.83848013498813E-007
60374.06159640208 +1.83818716623813E-007
60374.06160806537 +1.83818716623813E-007
60374.06161963876 +1.83828482248813E-007
60374.06163121229 +1.83808950998813E-007
60374.06164269771 +1.83843130686313E-007
60374.061654273086 +1.83818716623813E-007
60374.061665846304 +1.83818716623813E-007
60374.06167742258 +1.83818716623813E-007
60374.06168890874 +1.83804068186313E-007
60374.06170048479 +1.83843130686313E-007
60374.06171206085 +1.83833365061313E-007
60374.06172363406 +1.83818716623813E-007
60374.06173520728 +1.83818716623813E-007
60374.06174678049 +1.83833365061313E-007
60374.06175835371 +1.83828482248813E-007
60374.06176992693 +1.83818716623813E-007
60374.061781590324 +1.83833365061313E-007
60374.061793163535 +1.83818716623813E-007
60374.06180473669 +1.83818716623813E-007
60374.061816315865 +1.83833365061313E-007
60374.0618278951 +1.83833365061313E-007
60374.06183946831 +1.83818716623813E-007
60374.06185095136 +1.83833365061313E-007
60374.06186252457 +1.83818716623813E-007
60374.061874097795 +1.83818716623813E-007
60374.061885671006 +1.83818716623813E-007
60374.061897244224 +1.83818716623813E-007
60374.06190881744 +1.83818716623813E-007
60374.06192039065 +1.83833365061313E-007
60374.061931963864 +1.83833365061313E-007
60374.06194353709 +1.83818716623813E-007
60374.0619551103 +1.83818716623813E-007
60374.06196668351 +1.83848013498813E-007
60374.06197834691 +1.83818716623813E-007
60374.06198992614 +1.83848013498813E-007
60374.06200150542 +1.83857779123813E-007
60374.06201307864 +1.83818716623813E-007
60374.06202456163 +1.83833365061313E-007
60374.06203613936 +1.83818716623813E-007
60374.06204772022 +1.83818716623813E-007
60374.06205929654 +1.83818716623813E-007
60374.06207086976 +1.83818716623813E-007
60374.06208244298 +1.83833365061313E-007
60374.06209401618 +1.83833365061313E-007
60374.0621055894 +1.83833365061313E-007
60374.062117162626 +1.83818716623813E-007
60374.06212873584 +1.83804068186313E-007
60374.062140309055 +1.83833365061313E-007
60374.062151882266 +1.83833365061313E-007
60374.062163455485 +1.83833365061313E-007
60374.062175028695 +1.83848013498813E-007
60374.06218660192 +1.83833365061313E-007
60374.06219817513 +1.83843130686313E-007
60374.06220974836 +1.83828482248813E-007
60374.06222132157 +1.83808950998813E-007
60374.06223289478 +1.83818716623813E-007
60374.062244467976 +1.83818716623813E-007
60374.062256041194 +1.83818716623813E-007
60374.06226761443 +1.83833365061313E-007
60374.06227918764 +1.83833365061313E-007
60374.06229076086 +1.83828482248813E-007
60374.062302334074 +1.83818716623813E-007
60374.062313907285 +1.83843130686313E-007
60374.06232548041 +1.83818716623813E-007
60374.06233705362 +1.83818716623813E-007
60374.06234862693 +1.83843130686313E-007
60374.06236020014 +1.83833365061313E-007
60374.06237177336 +1.83818716623813E-007
60374.062383346594 +1.83818716623813E-007
60374.0623949198 +1.83818716623813E-007
60374.062406493 +1.83804068186313E-007
60374.06241806623 +1.83789419748813E-007
60374.06242963944 +1.83818716623813E-007
60374.062441212656 +1.83818716623813E-007
60374.062452875994 +1.83818716623813E-007
60374.062464539325 +1.83828482248813E-007
60374.062476112624 +1.83818716623813E-007
60374.062487685966 +1.83833365061313E-007
60374.062499171225 +1.83804068186313E-007
60374.06251065643 +1.83818716623813E-007
60374.06252240989 +1.83818716623813E-007
60374.062533893 +1.83808950998813E-007
60374.062545468594 +1.83818716623813E-007
60374.062556954086 +1.83818716623813E-007
60374.06256852729 +1.83794302561313E-007
60374.0625801005 +1.83818716623813E-007
60374.06259176387 +1.83818716623813E-007
60374.06260333705 +1.83818716623813E-007
60374.062615000454 +1.83818716623813E-007
60374.06262657372 +1.83818716623813E-007
60374.06263814698 +1.83818716623813E-007
60374.06264972048 +1.83833365061313E-007
60374.06266129388 +1.83804068186313E-007
60374.06267286706 +1.83818716623813E-007
60374.06268444027 +1.83818716623813E-007
60374.06269592734 +1.83818716623813E-007
60374.06270741443 +1.83818716623813E-007
60374.0627190778 +1.83833365061313E-007
60374.06273065541 +1.83804068186313E-007
60374.06274214286 +1.83833365061313E-007
60374.062753716076 +1.83804068186313E-007
60374.0627652893 +1.83818716623813E-007
60374.06277686251 +1.83833365061313E-007
60374.06278843572 +1.83808950998813E-007
60374.06280000894 +1.83804068186313E-007
60374.062811582146 +1.83818716623813E-007
60374.062823155364 +1.83804068186313E-007
60374.06283481883 +1.83818716623813E-007
60374.062846392015 +1.83804068186313E-007
60374.062857965226 +1.83804068186313E-007
60374.06286962846 +1.83818716623813E-007
60374.06288120168 +1.83833365061313E-007
60374.06289277495 +1.83818716623813E-007
60374.0629042622 +1.83818716623813E-007
60374.0629157494 +1.83833365061313E-007
60374.06292732261 +1.83833365061313E-007
60374.062938895826 +1.83828482248813E-007
60374.062950469044 +1.83818716623813E-007
60374.062962042255 +1.83818716623813E-007
60374.06297361547 +1.83818716623813E-007
60374.06298527881 +1.83833365061313E-007
60374.06299685203 +1.83818716623813E-007
60374.06300851535 +1.83818716623813E-007
60374.06302008869 +1.83833365061313E-007
60374.063031662125 +1.83833365061313E-007
60374.06304323563 +1.83818716623813E-007
60374.063054808925 +1.83833365061313E-007
60374.06306638203 +1.83818716623813E-007
60374.063077868996 +1.83818716623813E-007
60374.06308944608 +1.83843130686313E-007
60374.06310102735 +1.83833365061313E-007
60374.06311260867 +1.83818716623813E-007
60374.06312418592 +1.83833365061313E-007
60374.06313567305 +1.83818716623813E-007
60374.06314724627 +1.83818716623813E-007
60374.06315881948 +1.83818716623813E-007
60374.0631703927 +1.83843130686313E-007
60374.06318196592 +1.83818716623813E-007
60374.06319353913 +1.83843130686313E-007
60374.06320511235 +1.83828482248813E-007
60374.06321668556 +1.83843130686313E-007
60374.06322825888 +1.83833365061313E-007
60374.06323983209 +1.83833365061313E-007
60374.063251405205 +1.83833365061313E-007
60374.06326297842 +1.83808950998813E-007
60374.063274551634 +1.83843130686313E-007
60374.063286124845 +1.83818716623813E-007
60374.06329769807 +1.83804068186313E-007
60374.06330927128 +1.83818716623813E-007
60374.06332084451 +1.83794302561313E-007
60374.06333241772 +1.83833365061313E-007
60374.06334399093 +1.83818716623813E-007
60374.063355564154 +1.83833365061313E-007
60374.063367137365 +1.83833365061313E-007
60374.063378710576 +1.83818716623813E-007
60374.063390283794 +1.83818716623813E-007
60374.06340185701 +1.83808950998813E-007
60374.06341343022 +1.83804068186313E-007
60374.06342500345 +1.83818716623813E-007
60374.06343657666 +1.83828482248813E-007
60374.063448149886 +1.83808950998813E-007
60374.0634597231 +1.83808950998813E-007
60374.06347138642 +1.83808950998813E-007
60374.06348295964 +1.83818716623813E-007
60374.06349453285 +1.83808950998813E-007
60374.06350610608 +1.83818716623813E-007
60374.06351776947 +1.83804068186313E-007
60374.0635293428 +1.83818716623813E-007
60374.06354091615 +1.83818716623813E-007
60374.063552489315 +1.83833365061313E-007
60374.06356406262 +1.83833365061313E-007
60374.06357563607 +1.83818716623813E-007
60374.06358720928 +1.83818716623813E-007
60374.06359878251 +1.83818716623813E-007
60374.06361035572 +1.83818716623813E-007
60374.0636219287 +1.83833365061313E-007
60374.0636334218 +1.83857779123813E-007
60374.063644915135 +1.83804068186313E-007
60374.06365648835 +1.83818716623813E-007
60374.06366815168 +1.83833365061313E-007
60374.06367972489 +1.83818716623813E-007
60374.063691298106 +1.83828482248813E-007
60374.063702871324 +1.83818716623813E-007
60374.063714444535 +1.83833365061313E-007
60374.06372601776 +1.83833365061313E-007
60374.063737505 +1.83818716623813E-007
60374.06374908236 +1.83818716623813E-007
60374.06376065557 +1.83843130686313E-007
60374.06377222879 +1.83833365061313E-007
60374.063783802 +1.83833365061313E-007
60374.063795375216 +1.83833365061313E-007
60374.06380694843 +1.83833365061313E-007
60374.063818521645 +1.83833365061313E-007
60374.06383009486 +1.83857779123813E-007
60374.063841672214 +1.83818716623813E-007
60374.06385324961 +1.83818716623813E-007
60374.06386482282 +1.83833365061313E-007
60374.063876396016 +1.83818716623813E-007
60374.06388796923 +1.83818716623813E-007
60374.063899542445 +1.83818716623813E-007
60374.06391111566 +1.83833365061313E-007
60374.063922688874 +1.83833365061313E-007
60374.06393426209 +1.83833365061313E-007
60374.0639458353 +1.83818716623813E-007
60374.06395749874 +1.83818716623813E-007
60374.06396907196 +1.83833365061313E-007
60374.063980559375 +1.83833365061313E-007
60374.06399213701 +1.83833365061313E-007
60374.06400371023 +1.83808950998813E-007
60374.064015283446 +1.83818716623813E-007
60374.064026856664 +1.83833365061313E-007
60374.064038429875 +1.83843130686313E-007
60374.064050003086 +1.83818716623813E-007
60374.064061576304 +1.83833365061313E-007
60374.06407314952 +1.83843130686313E-007
60374.06408481736 +1.83804068186313E-007
60374.064096397284 +1.83833365061313E-007
60374.064107882616 +1.83833365061313E-007
60374.06411945862 +1.83818716623813E-007
60374.06413103462 +1.83843130686313E-007
60374.06414260784 +1.83818716623813E-007
60374.06415418105 +1.83808950998813E-007
60374.064165754266 +1.83818716623813E-007
60374.064177327484 +1.83818716623813E-007
60374.0641889007 +1.83818716623813E-007
60374.06420047391 +1.83818716623813E-007
60374.06421204713 +1.83818716623813E-007
60374.06422362327 +1.83848013498813E-007
60374.064235199396 +1.83818716623813E-007
60374.064246772614 +1.83833365061313E-007
60374.064258435945 +1.83843130686313E-007
60374.064270009156 +1.83833365061313E-007
60374.064281582396 +1.83833365061313E-007
60374.06429315926 +1.83818716623813E-007
60374.06430473631 +1.83818716623813E-007
60374.06431630953 +1.83804068186313E-007
60374.06432779243 +1.83833365061313E-007
60374.06433936564 +1.83833365061313E-007
60374.064350938854 +1.83818716623813E-007
60374.06436251207 +1.83848013498813E-007
60374.06437408529 +1.83833365061313E-007
60374.0643856585 +1.83833365061313E-007
60374.06439723172 +1.83818716623813E-007
60374.06440880493 +1.83833365061313E-007
60374.06442037815 +1.83818716623813E-007
60374.06443195137 +1.83804068186313E-007
60374.06444352458 +1.83818716623813E-007
60374.06445509779 +1.83843130686313E-007
60374.06446667101 +1.83833365061313E-007
60374.064478244225 +1.83828482248813E-007
60374.064489817436 +1.83818716623813E-007
60374.064501390654 +1.83833365061313E-007
60374.064512963676 +1.83818716623813E-007
60374.06452462721 +1.83818716623813E-007
60374.064536200625 +1.83833365061313E-007
60374.06454777382 +1.83804068186313E-007
60374.06455934704 +1.83818716623813E-007
60374.0645708341 +1.83833365061313E-007
60374.06458241147 +1.83818716623813E-007
60374.06459398469 +1.83833365061313E-007
60374.0646055579 +1.83804068186313E-007
60374.06461713111 +1.83843130686313E-007
60374.06462870432 +1.83828482248813E-007
60374.064640277546 +1.83833365061313E-007
60374.06465185076 +1.83833365061313E-007
60374.064663423975 +1.83808950998813E-007
60374.06467499719 +1.83818716623813E-007
60374.064686570404 +1.83808950998813E-007
60374.06469814362 +1.83828482248813E-007
60374.064709716826 +1.83833365061313E-007
60374.06472129004 +1.83818716623813E-007
60374.06473286317 +1.83843130686313E-007
60374.064744436386 +1.83833365061313E-007
60374.0647560097 +1.83833365061313E-007
60374.06476767323 +1.83848013498813E-007
60374.06477924646 +1.83857779123813E-007
60374.06479081951 +1.83818716623813E-007
60374.064802392706 +1.83833365061313E-007
60374.064813970064 +1.83833365061313E-007
60374.06482554744 +1.83833365061313E-007
60374.06483703053 +1.83833365061313E-007
60374.06484860375 +1.83833365061313E-007
60374.064860176964 +1.83833365061313E-007
60374.06487175016 +1.83828482248813E-007
60374.06488332737 +1.83804068186313E-007
60374.064894904586 +1.83828482248813E-007
60374.0649064778 +1.83833365061313E-007
60374.06491805562 +1.83843130686313E-007
60374.064929633445 +1.83818716623813E-007
60374.06494129688 +1.83818716623813E-007
60374.064952870096 +1.83818716623813E-007
60374.06496435309 +1.83818716623813E-007
60374.0649759263 +1.83848013498813E-007
60374.06498749953 +1.83833365061313E-007
60374.064999072754 +1.83818716623813E-007
60374.065010645965 +1.83818716623813E-007
60374.065022219176 +1.83804068186313E-007
60374.06503379239 +1.83818716623813E-007
60374.065045455834 +1.83818716623813E-007
60374.065057029045 +1.83833365061313E-007
60374.065068512034 +1.83833365061313E-007
60374.065080085245 +1.83818716623813E-007
60374.065091658464 +1.83833365061313E-007
60374.06510323168 +1.83848013498813E-007
60374.06511480489 +1.83818716623813E-007
60374.06512637811 +1.83818716623813E-007
60374.06513795133 +1.83818716623813E-007
60374.06514952454 +1.83818716623813E-007
60374.06516109775 +1.83828482248813E-007
60374.06517276108 +1.83843130686313E-007
60374.06518433431 +1.83818716623813E-007
60374.065195817406 +1.83828482248813E-007
60374.06520739061 +1.83828482248813E-007
60374.065219053955 +1.83828482248813E-007
60374.065230627224 +1.83818716623813E-007
60374.06524220039 +1.83828482248813E-007
60374.065253863715 +1.83833365061313E-007
60374.06526543705 +1.83833365061313E-007
60374.06527701067 +1.83843130686313E-007
60374.065288495665 +1.83833365061313E-007
60374.065300070506 +1.83833365061313E-007
60374.06531173395 +1.83818716623813E-007
60374.06532330724 +1.83833365061313E-007
60374.06533488071 +1.83818716623813E-007
60374.06534645414 +1.83843130686313E-007
60374.065358027394 +1.83833365061313E-007
60374.0653696005 +1.83848013498813E-007
60374.06538117373 +1.83818716623813E-007
60374.06539274694 +1.83843130686313E-007
60374.065404320165 +1.83848013498813E-007
60374.065415893376 +1.83833365061313E-007
60374.065427466594 +1.83833365061313E-007
60374.065439039805 +1.83833365061313E-007
60374.06545061302 +1.83833365061313E-007
60374.065462186234 +1.83818716623813E-007
60374.065473759554 +1.83833365061313E-007
60374.06548533277 +1.83818716623813E-007
60374.06549690589 +1.83804068186313E-007
60374.06550847909 +1.83818716623813E-007
60374.0655200523 +1.83833365061313E-007
60374.065531625536 +1.83818716623813E-007
60374.06554319875 +1.83818716623813E-007
60374.065554771965 +1.83833365061313E-007
60374.06556634518 +1.83848013498813E-007
60374.0655779184 +1.83818716623813E-007
60374.06558949163 +1.83833365061313E-007
60374.06560106482 +1.83848013498813E-007
60374.06561263804 +1.83818716623813E-007
60374.065624214476 +1.83818716623813E-007
60374.065635790896 +1.83818716623813E-007
60374.065647364114 +1.83818716623813E-007
60374.065658937325 +1.83828482248813E-007
60374.065670510536 +1.83808950998813E-007
60374.06568208376 +1.83804068186313E-007
60374.06569365699 +1.83818716623813E-007
60374.0657052302 +1.83828482248813E-007
60374.065716803416 +1.83833365061313E-007
60374.06572837662 +1.83833365061313E-007
60374.06573994983 +1.83818716623813E-007
60374.065751523056 +1.83818716623813E-007
60374.065763099774 +1.83804068186313E-007
60374.06577467649 +1.83818716623813E-007
60374.06578624971 +1.83808950998813E-007
60374.06579782294 +1.83818716623813E-007
60374.065809396154 +1.83808950998813E-007
60374.065820969365 +1.83818716623813E-007
60374.06583254258 +1.83818716623813E-007
60374.065844115794 +1.83828482248813E-007
60374.06585568901 +1.83818716623813E-007
60374.06586726222 +1.83818716623813E-007
60374.06587883543 +1.83818716623813E-007
60374.065890408645 +1.83833365061313E-007
60374.065901981885 +1.83828482248813E-007
60374.065913555096 +1.83818716623813E-007
60374.06592512831 +1.83818716623813E-007
60374.065936701525 +1.83804068186313E-007
60374.065948274736 +1.83848013498813E-007
60374.06595984795 +1.83833365061313E-007
60374.06597142796 +1.83804068186313E-007
60374.06598300798 +1.83818716623813E-007
60374.06599458119 +1.83818716623813E-007
60374.066006154404 +1.83818716623813E-007
60374.066017727615 +1.83828482248813E-007
60374.066029300826 +1.83828482248813E-007
60374.06604087405 +1.83833365061313E-007
60374.066052447255 +1.83848013498813E-007
60374.06606402047 +1.83833365061313E-007
60374.0660755937 +1.83833365061313E-007
60374.06608716692 +1.83833365061313E-007
60374.066098740135 +1.83828482248813E-007
60374.066110313346 +1.83833365061313E-007
60374.066121886324 +1.83818716623813E-007
60374.06613345955 +1.83828482248813E-007
60374.06614503299 +1.83848013498813E-007
60374.066156606204 +1.83848013498813E-007
60374.06616818358 +1.83833365061313E-007
60374.0661797646 +1.83818716623813E-007
60374.066191341466 +1.83833365061313E-007
60374.066202914684 +1.83818716623813E-007
60374.0662144879 +1.83833365061313E-007
60374.06622606111 +1.83843130686313E-007
60374.066237634324 +1.83828482248813E-007
60374.0662492087 +1.83804068186313E-007
60374.06626078339 +1.83804068186313E-007
60374.066272356926 +1.83808950998813E-007
60374.06628393014 +1.83818716623813E-007
60374.066295503355 +1.83818716623813E-007
60374.06630707657 +1.83818716623813E-007
60374.066318739904 +1.83857779123813E-007
60374.066330313115 +1.83833365061313E-007
60374.066341796206 +1.83818716623813E-007
60374.06635336943 +1.83818716623813E-007
60374.06636494769 +1.83818716623813E-007
60374.06637652595 +1.83828482248813E-007
60374.06638809917 +1.83818716623813E-007
